"","PaperId","AuthorId","AffiliationId","AuthorSequenceNumber","OriginalAuthor"
"51",594095636,703796968,4068193,3,"Bojana D. Ostojić"
"52",594095636,2101139703,4068193,1,"Bojana M. Francuski"
"53",594095636,2111272692,4068193,2,"Sladjana B. Novaković"
"54",594095636,2233264955,4068193,4,"Djordje D. Francuski"
"55",594095636,2286869388,4068193,5,"Goran A. Bogdanović"
"56",594326687,2113864024,4068193,3,"Dragoslav D. Šiljak"
"57",594326687,2113864024,16269868,3,"Dragoslav D. Šiljak"
"58",594326687,2786050683,4068193,2,"Milorad Stanojević"
"59",594326687,2786050683,16269868,2,"Milorad Stanojević"
"60",594326687,2786594605,4068193,1,"Srdjan S. Stanković"
"61",594326687,2786594605,16269868,1,"Srdjan S. Stanković"
"62",595349243,2515746671,NA,1,"Duško Savíc"
"63",595601537,2387117,4068193,3,"Marija Baranac-Stojanović"
"64",595601537,2006826819,4068193,2,"Jovana Aleksić"
"65",595601537,2134933130,4068193,1,"Milovan Stojanović"
"66",595685893,2652559385,4068193,7,"Sanja Živković"
"67",596923804,1969593934,4068193,2,"Slavoljub S. Dragićević"
"68",596923804,2154972190,4068193,3,"Boris P. Radić"
"69",598048260,2304385728,179964525,2,"Ernesto Paterniani"
"70",598469228,681340731,4068193,3,"Menka Petkovska"
"71",598469228,2145362760,NA,1,"Daliborka Nikolic"
"72",601839669,687123553,4068193,1,"Zeljko J Kamberovic"
"73",602162729,605802001,4068193,3,"Ivan O. Juranić"
"74",602162729,783515669,4068193,1,"Ilija N. Cvijetić"
"75",602162729,2014180539,4068193,4,"Tatjana Ž. Verbić"
"76",602162729,2020778555,4068193,6,"Branko J. Drakulić"
"77",606068950,2764909506,4068193,1,"Ranko R Nedeljkovic"
"78",607686226,2129094921,NA,1,"Столярова Анна Вячеславовна"
"79",609231293,1969262957,NA,1,"Зорин Евгений"
"80",611070058,2090396339,889315371,3,"Velibor Potrebic"
"81",611070058,2134655729,889315371,1,"Jonel Subic"
"82",611070058,2709378247,889315371,2,"Marijana Jovanovic"
"83",611719187,2142337989,NA,1,"Колмаков Виталий Борисович"
"84",615169925,1945880167,4068193,3,"Marija Radojcic"
"85",615169925,2022780976,4068193,2,"Iva Lukic"
"86",615169925,2046911912,4068193,4,"Miroslav Adzic"
"87",615169925,2509495697,4068193,5,"Nadja P. Maric"
"88",615169925,2589083503,4068193,1,"Milica J. Jovicic"
"89",615390107,562842685,4068193,3,"Vesna Spasojevic-Kalimanovska"
"90",615390107,732914986,4068193,6,"Zorana Jelic-Ivanovic"
"91",615390107,1829327662,NA,5,"Kristina Andjelkovic"
"92",615390107,2015350016,NA,4,"Dimitra Kalimanovska-Ostric"
"93",615390107,2056334322,4068193,1,"Jelena Joksic"
"94",615390107,2072152181,4068193,2,"Miron Sopic"
"95",616145572,2061648226,4068193,4,"Zoran Stevanović"
"96",618265290,2134655729,889315371,2,"Jonel Subić"
"97",619073989,2723241363,NA,1,"Фролов Илья Руфинович"
"98",619453293,68394963,4068193,9,"Maja Tolinacki"
"99",619453293,124507925,4068193,11,"Ilija Brceski"
"100",619453293,305236718,4068193,3,"Jelena Demenesku"
"101",619453293,716584904,1304155728,8,"Lidija Zolotarevski"
"102",619453293,721268310,4068193,1,"Marina Ninkov"
"103",619453293,1980158592,4068193,4,"Ivana Mirkov"
"104",619453293,2005485824,4068193,7,"Ilijana Grigorov"
"105",619453293,2018627355,4068193,12,"Milena Kataranovski"
"106",619453293,2063295991,4068193,10,"Dragan Kataranovski"
"107",619453293,2090977960,4068193,6,"Anja Petrovic"
"108",619453293,2322047859,4068193,5,"Dina Mileusnic"
"109",619453293,2460930083,4068193,2,"Aleksandra Popov Aleksandrov"
"110",619702142,2047991509,NA,2,"Mimica R. Milošević"
"111",619861515,2137805443,NA,1,"Селифонов Алексей"
"112",622740109,1991032999,4068193,1,"Tijana Marinković"
"113",622740109,2019525408,4068193,3,"Duško Borka"
"114",622740109,2798036945,4068193,2,"Ivan Radović"
"115",629393036,2478399384,NA,1,"Slobodan Marinković"
"116",629837777,1262316543,4068193,3,"Dobrila Škatarić"
"117",630392407,1993502165,4068193,1,"Mihail Arandarenko"
"118",630468154,2345878900,NA,1,"P Lokin"
"119",633327578,2681616358,NA,5,"Milena Kuehnast"
"120",635359828,270378964,4068193,7,"A. Sedmak"
"121",635359828,1993015598,4068193,1,"B. Medjo"
"122",635359828,2076166920,4068193,2,"M. Rakin"
"123",635359828,2102344789,NA,5,"M. Arsić"
"124",635879213,2636313181,NA,8,"Vojin Ivetić"
"125",635927216,2687919289,4068193,1,"Aleksandra Dukic"
"126",637324950,2906491663,59361560,2,"Idalianys Urquiola García"
"127",638540453,2016405907,4068193,1,"Gorana Krstić"
"128",642733091,168451733,NA,1,"Aleksandar V. Pejčev"
"129",642733091,218636857,NA,2,"Miodrag M. Spalević"
"130",644906346,1741128548,4068193,6,"Saša Ranđelović"
"131",644906346,1993502165,4068193,3,"Mihail Arandarenko"
"132",644906346,2016405907,4068193,1,"Gorana Krstić"
"133",644906346,2250661064,4068193,4,"Milojko Arsić"
"134",644906346,2287283912,4068193,5,"Branko Radulović"
"135",644906346,2678838639,4068193,7,"Irena Janković"
"136",644921890,1899194398,4068193,4,"Desanka Bogojević"
"137",644921890,2134914320,4068193,3,"Mirjana Mihailović"
"138",646010442,341299672,NA,2,"Veljko Potkonjak"
"139",646463869,2660116486,82284825,2,"D. Kecman"
"140",649247192,1826043006,NA,1,"Zoran Odanovic"
"141",649247192,2237326201,4068193,3,"Vesna Milosevic-Mitic"
"142",649247192,2331402706,4068193,2,"Mileta Ristivojevic"
"143",649542788,2117310939,4068193,1,"Radojko Lukic"
"144",650687727,2776279012,1338511612,5,"Dusan T. Kanazir"
"145",650775414,280745681,4068193,4,"Uroš Đurić"
"146",650775414,1235968239,4068193,3,"Irena Basarić"
"147",650775414,2250636200,4068193,1,"Dragoslav Rakić"
"148",651123380,2723019407,4068193,2,"Sandra Stojadinović Jovanović"
"149",651669867,2088378943,4068193,2,"Jasna Plavsic"
"150",651669867,2141610500,4068193,1,"Andrijana Todorovic"
"151",658789308,1232593232,4068193,5,"Darija Kisic-Tepavcevic"
"152",658789308,2014621374,NA,3,"Ljudmila Nagorni-Obradovic"
"153",658789308,2079046587,4068193,6,"Tatjana Pekmezovic"
"154",658789308,2159091461,NA,2,"Dragana Jovanovic"
"155",658789308,2293689847,NA,1,"Dragana Maric"
"156",658789308,2304766381,NA,4,"Mihailo Stjepanovic"
"157",658982553,2560228430,NA,3,"Snežana Nikolić Mandić"
"158",658998777,2111272692,4068193,3,"Sladjana B. Novaković"
"159",658998777,2286869388,4068193,4,"Goran A. Bogdanović"
"160",659330569,2656548239,4068193,1,"S. Matijaševic"
"161",746189633,2559184435,NA,1,"Ljiljana Novak Phar M"
"162",746189633,2740273064,NA,3,"Vesna Fridman"
"163",749224563,2006514103,4068193,5,"Zoran Vujčić"
"164",749224563,2219132493,4068193,2,"Biljana Dojnov"
"165",749224563,2308960433,4068193,1,"Marica Grujić"
"166",749224563,2893136499,NA,4,"Bojan Duduk"
"167",749224563,2894393765,NA,3,"Ivana Potočnik"
"168",749761702,2633371726,NA,1,"Z. Durzyński"
"169",756652669,2637496862,NA,1,"V. Saljnikov"
"170",757785786,1983966581,NA,4,"Z. B. Maričić"
"171",757785786,2440773461,NA,2,"M. Miletić"
"172",757785786,2596029283,NA,1,"P. M. Nikolić"
"173",757785786,2716172814,NA,5,"D. Raković"
"174",757785786,2787950651,NA,3,"M. B. Pavlović"
"175",760832033,2762802331,100066346,3,"S. Boskovic"
"176",760900662,2064587006,4068193,1,"Dalibor M. Stanković"
"177",762050885,2590300833,NA,1,"R. Vujnovič"
"178",762143001,2238873394,4068193,1,"Sandra Radenović"
"179",762964724,2200510092,100066346,6,"B. M. Matovic"
"180",762964724,2762802331,100066346,5,"S. B. Boskovic"
"181",762964724,2805939909,100066346,1,"Z. D. Dohcevic-Mitrovic"
"182",762964724,2807490599,100066346,4,"Z. V. Popovic"
"183",762964724,2920959126,100066346,3,"M. J. Scepanovic"
"184",762964724,2921333858,100066346,2,"M. U. Grujic-Brojcin"
"185",764457812,2664285092,NA,3,"O. J. Croxatto"
"186",766195243,681340731,4068193,2,"M. Petkovska"
"187",766399974,2646167668,NA,3,"K. Piroth"
"188",770151949,2509849071,NA,2,"Zoran Kostić"
"189",770151949,2510216231,NA,4,"Milan Perić"
"190",770151949,2512697374,NA,1,"Slobodan Mitrović"
"191",770151949,2516037054,NA,3,"Milorad Stevanović"
"192",770212862,1981357008,NA,1,"Poznanovic G"
"193",770870996,2070102570,4068193,4,"Marin Tadić"
"194",770870996,2322169093,4068193,1,"Dobrica Nikolić"
"195",773939037,2515814771,4068193,1,"Jasmina Milinković"
"196",774871686,941768622,4068193,1,"Tijana Levajković"
"197",775104941,1986333520,NA,5,"M. Marić-Stojanović"
"198",775104941,2098306259,4068193,1,"Lj. Damjanović"
"199",775104941,2394633645,NA,6,"T. Lazić"
"200",775104941,2480046702,NA,7,"S. Nikolić"
"201",775104941,2558113577,4068193,4,"V. Andrić"
"202",775104941,2584804315,4068193,3,"J. Đurđević"
"203",775104941,2679996735,4068193,2,"M. Gajić-Kvaščev"
"204",778912049,2029889882,4068193,2,"Jovan Bojkovski"
"205",778912049,2074201453,4068193,3,"Renata Relic"
"206",778912049,2112769105,NA,4,"Bozidar Savic"
"207",778912049,2162721501,4068193,5,"Tihomir Petrujkic"
"208",780004273,1805666467,4068193,1,"Ž. Dolijanovic"
"209",780097461,983949062,4068193,1,"L. Vasić"
"210",780097461,2061648226,4068193,2,"Z. Stevanović"
"211",780097461,2149866041,4068193,3,"S. Milanović"
"212",780097461,2483094775,4068193,4,"B. Petrović"
"213",780223357,2144907762,NA,5,"Sasa Mitic"
"214",781813254,685946030,4068193,5,"Aleksandra Jotić"
"215",781813254,1477011825,4068193,6,"Ana Pucar"
"216",781813254,2031538599,4068193,3,"Milena Radunović"
"217",781813254,2477869691,4068193,1,"Sanja Matić Petrović"
"218",781813254,2540306725,4068193,4,"Jovana Kuzmanović Pfićer"
"219",781813254,2688740836,4068193,2,"Milena Cimbaljević"
"220",783003244,1187835912,NA,2,"Ozrislava Milinković"
"221",783003244,2038618096,NA,3,"Marko Trmčić"
"222",783003244,2488338851,NA,1,"Snežana Trmčić"
"223",787582438,2148790942,879563668,4,"Luiz Ricardo de Souza Paiva"
"224",789401943,701589296,NA,5,"L. Mančić"
"225",789401943,1531909922,4068193,6,"J. Krstić"
"226",789401943,1964804390,NA,10,"D. Kosanović"
"227",789401943,1968028806,NA,11,"V.B. Pavlović"
"228",789401943,2013019998,NA,4,"N. Obradović"
"229",789401943,2110512866,4068193,2,"V.P. Pavlović"
"230",789401943,2128411630,NA,1,"A. Peleš"
"231",789401943,2192362881,NA,3,"S. Filipović"
"232",789401943,2678119652,2799857465,7,"M. Mitrić"
"233",789971037,332874766,4068193,2,"Vjekoslav Bobar"
"234",789971037,761827189,4068193,3,"Boris Delibasic"
"235",789971037,1986604548,4068193,1,"Ksenija Mandic"
"236",790138839,2673457907,1338124936,1,"L. Protic"
"237",790316449,1549064355,8961855,4,"Ofelia Pérez-Olvera"
"238",796227459,2000845064,4068193,2,"Radmila Petanović"
"239",797119944,1971124131,1338511612,1,"Melita Milin"
"240",797153083,298094541,4068193,4,"V.Z. Cerovski"
"241",797153083,2212962098,4068193,8,"R. Žikić"
"242",797153083,2483591675,4068193,1,"A.Ž. Tomović"
"243",797153083,2555333836,4068193,3,"I. Đurišić"
"244",797153083,2620870441,4068193,6,"S.R. Veličković"
"245",797153083,2621289659,4068193,7,"K. Radulović"
"246",797153083,2668881824,4068193,5,"B. Nastasijević"
"247",797153083,2791816699,4068193,2,"V.P. Jovanović"
"248",797932644,2103822447,NA,1,"Нилов Василий Николаевич"
"249",801921757,2055141388,4068193,1,"Srdjan Kesić"
"250",802828552,2042219751,NA,4,"Dalibor Kekić"
"251",802828552,2672040324,NA,2,"Stevo Jaćimovski"
"252",802828552,2683130699,NA,1,"Slobodan Miladinović"
"253",802828552,2691775242,NA,3,"Željko Nikač"
"254",806192665,1543928090,4068193,1,"Sanja Petronić"
"255",806192665,1988337023,4068193,3,"Zoran Radaković"
"256",806192665,2065253483,NA,5,"Igor Grujić"
"257",806192665,2576421945,4068193,2,"Anđelka Milosavljević"
"258",806192665,2698386277,NA,4,"Predrag Drobnjak"
"259",806556873,59360323,4068193,3,"V. Kusigerski"
"260",806556873,728765872,4068193,5,"V. Spasojevic"
"261",806556873,1898527640,4068193,2,"A. Mrakovic"
"262",806556873,2128456298,4068193,1,"M. Perovic"
"263",806556873,2303730739,4068193,4,"J. Blanusa"
"264",807426598,2643014093,4068193,1,"Zorica Sredojević"
"265",807464631,2218019686,4068193,4,"Milorad Filipović"
"266",807464631,2708770980,4068193,2,"Drago Cvijanović"
"267",807948741,2144698842,4068193,3,"Ivan Soldatovic"
"268",809047557,2636890151,4068193,2,"M. Damnjanović"
"269",811014641,1965808351,4068193,1,"Dušan Dimić"
"270",811808639,2171829947,4068193,7,"Branka B. Hadžić"
"271",811808639,2626120906,4068193,3,"Nebojša Ž. Romčević"
"272",811936624,2648153072,4068193,1,"Dragan Stankov"
"273",812094274,341299672,NA,2,"Veljko Potkonjak"
"274",812201340,1930121498,4068193,2,"Stoimir Kolarević"
"275",812201340,1932685631,4068193,3,"Margareta Kračun-Kolarević"
"276",812201340,2014918076,4068193,8,"Branka Vuković-Gačić"
"277",812201340,2142305523,4068193,4,"Jovana Kostić"
"278",812201340,2165664267,4068193,6,"Zoran Gačić"
"279",812437893,2117310939,4068193,1,"Radojko Lukic"
"280",812720089,681340731,4068193,4,"M. Petkovska"
"281",812720089,2723193245,4068193,3,"L. Zivkovic"
"282",815268196,2499159975,4068193,1,"Lj. R. Savić"
"283",815776103,2641863511,NA,1,"S. Simić"
"284",815776103,2675252829,NA,3,"S. Nikolić"
"285",815776103,2678796246,NA,2,"M. Putnik"
"286",816345007,725257910,4068193,9,"Vera Mijac"
"287",816345007,1134298413,4068193,7,"Lazar Ranin"
"288",816345007,1143636882,4068193,1,"Natasa Opavski"
"289",816345007,2013957182,4068193,6,"Ivana Lazarevic"
"290",816345007,2052381738,4068193,2,"Ina Gajic"
"291",816345007,2157461160,4068193,5,"Maja Stanojevic"
"292",816900304,2499528283,NA,1,"Mirjana Miletic"
"293",816928436,2573758710,NA,7,"Slavica Veskovic-Moracanin"
"294",817238140,417127768,4068193,1,"D. Onić"
"295",817238140,1990515854,4068193,2,"D. Urošević"
"296",817238140,1990515854,182145113,2,"D. Urošević"
"297",817883261,2694541733,NA,8,"I. Bradarić"
"298",818699644,269548144,4068193,4,"Pavle Mladenović"
"299",818699644,2018101653,4068193,2,"Milan Dražić"
"300",818699644,2305085776,NA,3,"Nenad Mladenović"
"301",819616070,1943639793,4068193,1,"Jelena Luković"
"302",819616070,2024046366,4068193,4,"Branislav Bajat"
"303",819616070,2025513290,4068193,3,"Milan Kilibarda"
"304",819616070,2555712720,4068193,2,"Dragan Blagojevć"
"305",819668402,807197949,NA,4,"Ognjen Krnjaja"
"306",819668402,1964070228,NA,6,"Aleksandra Inić-Kanada"
"307",819668402,2126353517,NA,7,"Marijana Stojanović"
"308",819668402,2429925901,NA,2,"Emilija Marinković"
"309",819668402,2676815951,NA,3,"Ana Filipović"
"310",819668402,2694144689,NA,1,"Ivana Lukić"
"311",819668402,2715530552,NA,5,"Dejana Kosanović"
"312",820933039,2064139709,NA,3,"A Shukla"
"313",823099991,1234015008,4068193,3,"Zagorka Acimovic-Pavlovic"
"314",823099991,2014353673,NA,4,"Ljubica Pavlovic"
"315",823099991,2134567773,NA,2,"Anja Terzic"
"316",823099991,2139123357,NA,1,"Ljubisa Andric"
"317",823099991,2347118848,NA,5,"Milan Petrov"
"318",823613662,151753284,4068193,5,"M.D. Dramićanin"
"319",823613662,1994409847,4068193,3,"D. Lončarević"
"320",823613662,2326688950,4068193,1,"B. Milićević"
"321",823613662,2493429271,4068193,2,"V. Đorđević"
"322",823613662,2917636820,4068193,6,"J.M. Nedeljković"
"323",824088209,259364225,4068193,3,"Milica Bajcetic"
"324",824088209,259364225,1288882113,3,"Milica Bajcetic"
"325",824088209,2304049337,4068193,1,"Janko Samardzic"
"326",824830501,2088221049,4068193,4,"M. Mitrić"
"327",824830501,2133089120,4068193,2,"M. Popović"
"328",824830501,2520763296,4068193,1,"M. Novaković"
"329",824830501,2695950540,4068193,5,"N. Bibić"
"330",825455541,2101947931,1338511612,1,"Magdalena M. Stevanović"
"331",825455541,2286757185,1338511612,4,"Miodrag J Lukić"
"332",825455541,2714818359,1338511612,3,"Jelena Djurdjević"
"333",825455541,2748460004,4068193,5,"Marina T. Milenković"
"334",825455541,2920862092,1338511612,2,"Nenad R. Filipović"
"335",825462400,1788360043,4068193,2,"Anja Randelovic"
"336",826170925,2637159225,NA,1,"M. B. Spasic"
"337",826170925,2647269790,NA,2,"S. Milovanovic"
"338",826170925,2654764608,1304155728,3,"M. Simovic"
"339",826170925,2680523545,4068193,4,"V. M. Petrovic"
"340",826337335,2075964963,4068193,1,"D Simova-Tosic"
"341",826817308,1970024163,4068193,4,"B. Šljukić"
"342",826817308,1970024163,118892805,4,"B. Šljukić"
"343",826817308,2068696893,4068193,2,"I. Pašti"
"344",826817308,2171500851,4068193,1,"M. Vujković"
"345",826817308,2206654821,4068193,5,"M. Milenković"
"346",826817308,2291018949,4068193,6,"S. Mentus"
"347",826817308,2291018949,1338511612,6,"S. Mentus"
"348",826817308,2556048195,4068193,3,"I.Stojković Simatović"
"349",827955526,744007018,4068193,4,"Predrag Vulić"
"350",827955526,1087030260,4068193,6,"Tatjana Srećković"
"351",827955526,2001365378,4068193,1,"Jovana Ćirković"
"352",827955526,2028447639,4068193,7,"Goran Branković"
"353",827955526,2104253047,4068193,2,"Katarina Vojisavljević"
"354",827955526,2200529508,4068193,3,"Nenad Nikolić"
"355",827955526,2479031282,4068193,5,"Zorica Branković"
"356",830933332,2677855190,NA,3,"Z. D. Ristovski"
"357",830933332,2689237737,NA,2,"P. M. Nikolić"
"358",830933332,2695391837,NA,1,"D. M. Todorović"
"359",831177683,1559818210,4068193,3,"Biljana Buzadzic"
"360",831177683,1948596468,4068193,4,"Vesna Otasevic"
"361",831177683,2030038481,4068193,1,"Aleksandra Jankovic"
"362",831177683,2069236423,4068193,7,"Bato Korac"
"363",831177683,2134749649,4068193,2,"Aleksandra Korac"
"364",831177683,2159928222,4068193,5,"Ana Stancic"
"365",835573911,819207777,4068193,6,"Viktor Nedovic"
"366",835573911,1489405020,4068193,2,"Steva Levic"
"367",835573911,1975370657,4068193,7,"Branko Bugarski"
"368",835573911,2057412697,4068193,1,"Ivana Pajic-Lijakovic"
"369",835573911,2309213498,4068193,5,"Radenko Radosevic"
"370",835573911,2519569597,4068193,4,"Zora Stevanovic-Dajic"
"371",836167001,2000845064,4068193,6,"R. Petanović"
"372",836167001,2055548009,4068193,5,"B. Vidović"
"373",836167001,2707733487,NA,2,"T. Cvrković"
"374",836485524,2124113621,NA,1,"M. Tomić"
"375",837955900,2309327403,4068193,1,"D. V. Janković"
"376",838387328,2075848224,4068193,3,"Predrag Simonović"
"377",838387328,2163822921,4068193,4,"Katarina Zorić"
"378",838387328,2302451700,4068193,1,"Momir Paunović"
"379",839515402,1870340106,4068193,7,"Zorica S. Saičić"
"380",839515402,1977928772,4068193,3,"Vesna Stojiljković"
"381",839515402,2104162539,4068193,5,"Nataša Popović"
"382",839515402,2307442611,4068193,4,"Ljubica Gavrilović"
"383",839515402,2435926320,4068193,6,"Ivan Pavlović"
"384",839515402,2462880152,4068193,2,"Snežana Pejić"
"385",839515402,2530652090,4068193,1,"Ana Todorović"
"386",839515402,2918333007,4068193,8,"Snežana B. Pajović"
"387",839688840,2627759491,95793202,3,"S. Pylypenko"
"388",843862731,621480616,NA,2,"Branko Rakita"
"389",843862731,2606129241,NA,1,"Dušan Marković"
"390",844703765,2605157669,NA,4,"E. Kuna"
"391",850910645,2032431843,4068193,1,"V. Majstorovic"
"392",851132000,2273683440,4068193,1,"Aleksandar Simić"
"393",851720470,1871444646,4068193,1,"Milka Glavendekić"
"394",852091851,2498525059,4068193,6,"Ana Vukovic"
"395",853650738,1329243433,4068193,1,"J.S. Jovašević"
"396",853650738,1534099151,4068193,3,"J.M. Filipović"
"397",853650738,1900043720,4068193,4,"S.Lj. Tomić"
"398",853650738,2016320736,NA,5,"M.M. Mićić"
"399",853650738,2059137657,4068193,2,"S.I. Dimitrijević"
"400",853650738,2908688958,4068193,6,"E.H. Suljovrujić"
"401",854232749,2498388223,1282105669,1,"P. Kostié"
"402",854232749,2634418372,1282105669,2,"J.-H. Park"
"403",854758451,2238873394,4068193,1,"Sandra Radenović"
"404",854914121,2695789070,NA,1,"Карпенко Марина Викторовна"
"405",859552968,2078072480,1338124936,1,"Ljiljana Protić"
"406",860058247,2111136895,NA,1,"Мистакопуло Вера Владимировна"
"407",867207559,2640298836,NA,1,"Vicente J. Correa-Gomez"
"408",874901391,2703584228,4068193,2,"Z. Valdevit"
"409",874901391,2716207893,4068193,1,"A. Vesković"
"410",877535835,565388745,4068193,4,"Miodrag Dragoj"
"411",877535835,1998918097,4068193,3,"Tijana Stanković"
"412",877535835,2076989688,4068193,6,"Miroslav Novaković"
"413",877535835,2176383262,4068193,7,"Milica Pešić"
"414",877535835,2213665109,4068193,1,"Jelena Dinić"
"415",877535835,2245640339,4068193,5,"Aleksandra Isaković"
"416",877535835,2550973624,4068193,2,"Teodora Ranđelović"
"417",879032148,2493517861,NA,1,"O Obradović"
"418",880070011,2672525856,4068193,1,"M.B. Plavsic"
"419",882663348,1334496597,4068193,3,"Jelena Lozo"
"420",882663348,1666696460,4068193,1,"Gordana Uzelac"
"421",882663348,1980878281,4068193,6,"Milan Kojic"
"422",882663348,1996492227,4068193,4,"Zorica Radulovic"
"423",882663348,2057788989,4068193,5,"Natasa Tosic"
"424",882663348,2130020425,4068193,2,"Marija Miljkovic"
"425",883881873,707533572,4068193,4,"N.V. Krstajić"
"426",883881873,1278529003,4068193,1,"B.M. Jović"
"427",883881873,2149304197,4068193,2,"U.Č. Lačnjevac"
"428",883881873,2203101309,4068193,3,"V.D. Jović"
"429",912002716,1925474334,4068193,6,"Bojan Jokic"
"430",912002716,2092261528,4068193,7,"Djordje Janackovic"
"431",919321940,669467120,4068193,5,"J. Saponjic"
"432",919321940,2035362949,4068193,1,"K. Lazic"
"433",919321940,2145006520,4068193,3,"J. Ciric"
"434",919321940,2230503100,4068193,2,"J. Petrovic"
"435",919321940,2623964808,130130602,4,"A. Kalauzi"
"436",920195787,1971870359,889315371,3,"Bojana Bekić"
"437",920195787,2134655729,889315371,1,"Jonel Subić"
"438",920195787,2675119414,889315371,2,"Lana Nastić"
"439",921206468,2721434001,4068193,2,"J. Grbović-Novaković"
"440",921227204,1519768166,4068193,4,"D. Zikic"
"441",921227204,2050961283,4068193,2,"S. Mazic"
"442",921227204,2060650621,4068193,1,"M. Djelic"
"443",921227204,2488074238,4068193,3,"B. Lazovic"
"444",921227204,2712066074,4068193,5,"M. Sumarac-Dumanovic"
"445",921227204,2919542170,4068193,6,"D. Micic"
"446",922539710,2793976498,NA,1,"M. Sokić"
"447",923261355,1935469951,4068193,3,"M. Počuča-Nešić"
"448",923261355,1999371821,4068193,6,"D. Luković Golić"
"449",923261355,2028447639,4068193,2,"G. Branković"
"450",923261355,2028447639,879563668,2,"G. Branković"
"451",923261355,2040164031,4068193,4,"Z. Marinković Stanojević"
"452",923261355,2479031282,4068193,1,"Z. Branković"
"453",923261355,2479031282,879563668,1,"Z. Branković"
"454",923261355,2671973146,4068193,5,"M. Žunić"
"455",923261355,2671973146,879563668,5,"M. Žunić"
"456",923362050,2599770934,4068193,1,"B. Janković"
"457",924381816,2073792547,4068193,6,"Rada Petrović"
"458",924381816,2134433265,4068193,3,"Zvezdana Baščarević"
"459",924381816,2141668403,4068193,4,"Nataša Marjanović"
"460",924381816,2154792018,4068193,2,"Miroslav Komljenović"
"461",924381816,2160858930,4068193,1,"Violeta Nikolić"
"462",924381816,2462478771,NA,5,"Zoran Miladinović"
"463",924498879,2015450706,4068193,3,"Milica Aćimović"
"464",924498879,2720648493,NA,1,"Vladimir Filipović"
"465",924730150,2643350882,NA,1,"D. Minić"
"466",924730150,2667602535,NA,3,"M. Šušić"
"467",924730150,2668564918,NA,2,"R. Dimitrijević"
"468",924730461,2675935414,4068193,1,"M. Mijatović"
"469",924748777,1979521043,4068193,3,"A. Milutinović-Nikolić"
"470",924748777,2005834256,4068193,2,"Z. Mojović"
