"","PaperId","AuthorId","AffiliationId","AuthorSequenceNumber","OriginalAuthor"
"84","376020322",2798805404,NA,3,"Aleksandra B. Nastasovic"
"85","376020322",2893560836,NA,2,"Milanka . Radulovic"
"86","376396744",2268062580,NA,2,"Lj. Nikolic"
"87","376396744",2685609576,NA,1,"S. Pesic"
"88","376404624",2168537792,NA,2,"Michele Barsanti"
"89","379279952",1997352808,4068193,2,"Dejan Poleti"
"90","379279952",2178830681,4068193,1,"Ljiljana Karanovic"
"91","379279952",2306709335,4068193,4,"Sabina Sutovic"
"92","379453712",2559788856,NA,1,"S. Vukosavic"
"93","379453712",2577377014,NA,2,"P. Miljanic"
"94","380031326",2132264597,4068193,1,"Vladimir Simic"
"95","381082605",341299672,NA,2,"Veljko Potkonjak"
"96","381833286",2029917129,NA,1,"Jovan Maksimović"
"97","381833286",2579178362,NA,2,"Marko Maksimović"
"98","382286791",2087955420,4068193,1,"Zoran Miljković"
"99","382286791",2117741416,4068193,2,"Najdan Vuković"
"100","382286791",2143534767,4068193,3,"Marko Mitić"
"101","382433253",2690585979,NA,1,"Francisco Deschamps Carlos"
"102","382741075",2153029568,NA,1,"Каржавина Лариса Владимировна"
"103","387663009",1972082009,NA,5,"N. Velickovic"
"104","387663009",2024266925,NA,4,"D. Drakulic"
"105","387663009",2495334084,NA,1,"Milos Milosevic"
"106","387663009",2658613155,NA,6,"Andrej Horvat"
"107","387663009",2705617227,NA,2,"Sanja Petrovic"
"108","387663009",2714531027,NA,3,"Ivana M. Stanojevic"
"109","388007808",1992848188,NA,2,"Zoran Rolovic"
"110","388007808",2085847476,NA,1,"Dragomir Marisavljevic"
"111","388007808",2572868824,NA,3,"Darinka Boskovic"
"112","388007808",2597753595,NA,4,"Milica ˇ Colovic"
"113","388179397",795736775,4068193,3,"Milos P. Frantlovic"
"114","388179397",1851910235,4068193,1,"Katarina T. Radulovic"
"115","388179397",2080659505,4068193,2,"Ivana M. Jokic"
"116","388179397",2810099612,1338511612,4,"Zoran Djuric"
"117","388854348",1894207510,4068193,1,"Dragan Tanaskovic"
"118","388854348",1994081035,4068193,2,"Zoran S. Jaksic"
"119","391429788",1990515854,4068193,1,"Dejan Urošević"
"120","392113898",2486741246,NA,3,"Benedito Gomes dos Santos Filho"
"121","395584135",2142378673,1310053265,1,"Juan Carlos Kaski"
"122","398219075",2251504053,4068193,4,"Gorana Nikolić"
"123","398219075",2267984191,4068193,2,"Zoran Krivokapić"
"124","398219075",2270458688,4068193,3,"Velimir Marković"
"125","398219075",2345983130,4068193,5,"Lidija Matija"
"126","398219075",2636768570,4068193,1,"Aleksandra Dragičević"
"127","399600636",669820062,4068193,5,"Željko Dolijanović"
"128","399600636",2032480290,NA,7,"Dobrivoj Poštić"
"129","400994332",2097229666,NA,1,"Milorad Kojic"
"130","400994332",2417283397,NA,3,"Branka Vasiljevic"
"131","400994332",2916295598,NA,2,"Ljubisa Topisirovic"
"132","401937293",2120546705,NA,4,"Ahmed Álvarez de Armas"
"133","403893665",2150349822,32725510,2,"Wilza Rocha Pereira"
"134","405299909",2000429465,4068193,1,"Predrag Brkić"
"135","405299909",2017424371,4068193,4,"Tomislav Jovanović"
"136","405299909",2058293561,4068193,3,"Danijela Krstić"
"137","405299909",2077696465,4068193,2,"Sanja Peković"
"138","405489994",2077720164,4068193,3,"Z. Stević"
"139","405489994",2110292804,4068193,2,"M. Vlahović"
"140","405489994",2161688323,4068193,1,"S. Martinović"
"141","405489994",2699587633,4068193,4,"T. Volkov Husović"
"142","406117499",2707275893,NA,1,"J. L. Vucina"
"143","406370598",718377338,146165071,6,"Victor Hugo Alvarez Venegas"
"144","407747778",2049973187,NA,2,"Ilija Bobic"
"145","407747778",2138513810,NA,3,"Milan T.. Jovanovic"
"146","407747778",2471868703,4068193,1,"Aleksandar Vencl"
"147","408523881",2256815666,NA,3,"Iderval Farias"
"148","414439988",2051775800,4068193,2,"B. Obradovic"
"149","417846660",1238332965,NA,2,"R. Kravljanac"
"150","417846660",2066652317,NA,1,"M. Djuric"
"151","417846660",2790567365,NA,3,"B. Tadic"
"152","418530097",2055861237,4068193,1,"Dragica Vujadinović"
"153","419162208",2496123139,NA,1,"B.D. Popovic"
"154","420269053",1519191001,NA,4,"M. V. Šušie"
"155","421142678",2694876616,NA,1,"Акулиничев Дмитрий Александрович"
"156","421954935",2500471278,NA,2,"M. Mitkova"
"157","425543131",2203419788,1338511612,1,"Milan S. Savić"
"158","426054436",683981372,NA,2,"J.D. Bobić"
"159","426054436",1234318105,NA,5,"A.S. Dzunuzovic"
"160","426054436",1973300836,NA,8,"B.D. Stojanović"
"161","426054436",1995657201,NA,1,"M.M. Vijatović Petrović"
"162","426054436",2072214384,NA,4,"N.I. Ilic"
"163","426584383",1884035985,4068193,4,"Ljubomir Letić"
"164","426584383",2138088100,4068193,5,"Vesna Nikolić"
"165","426939428",2171048517,861853513,1,"Silvia Macchi"
"166","429226001",1631302852,1304155728,5,"Dušan Bijelić"
"167","429226001",2026243736,1304155728,2,"Biserka Vukomanović-Djurdjević"
"168","429226001",2035599026,1304155728,3,"Nenad Baletić"
"169","429226001",2045157478,1304155728,4,"Ljubomir Pavićević"
"170","429226001",2108475092,1304155728,1,"Jelena Sotirović"
"171","429226001",2121809605,1304155728,6,"Aleksandar Perić"
"172","432606846",2255353675,861853513,2,"Luigi Vincenzo Mancini"
"173","435364158",2130761143,NA,2,"Dragan Kostic"
"174","435364158",2563960527,NA,1,"Zoran Ivic"
"175","436005593",2171048517,861853513,1,"Silvia Macchi"
"176","562070649",1991326790,4068193,6,"Jasmina S. Stevanović"
"177","562070649",2028447639,4068193,3,"Goran Branković"
"178","562070649",2053200951,4068193,5,"Sanja I. Stevanović"
"179","562070649",2110440820,4068193,1,"Nebojša D. Nikolić"
"180","562070649",2149304197,4068193,4,"Uroš Č. Lačnjevac"
"181","562070649",2322104500,4068193,2,"Evica R. Ivanović"
"182","562070649",2500172124,4068193,7,"Miomir G. Pavlović"
"183","562386773",734737378,4068193,7,"Aleksandar Marinković"
"184","562386773",2041512156,4068193,5,"Jelena Rusmirović"
"185","562386773",2116546065,4068193,6,"Mirjana Ristić"
"186","562386773",2159809162,4068193,2,"Jasmina Markovski"
"187","562386773",2368452649,4068193,1,"Khaled Taleb"
"188","562386773",2490921610,4068193,4,"Milena Marinović-Cincović"
"189","564254828",1968284259,4068193,3,"Slobodan Nikolić"
"190","564254828",2106718723,4068193,1,"Vladimir Živković"
"191","564254828",2193402947,4068193,2,"Vera Lukić"
"192","568836139",2096510981,4068193,1,"Natalija Bogdanov"
"193","568836139",2799217077,4068193,2,"Vesna Rodic"
"194","570769452",235938809,4068193,5,"Radica Stepanović-Petrović"
"195","570769452",291967329,4068193,1,"Ana Micov"
"196","570769452",2122409136,4068193,2,"Maja Tomić"
"197","570769452",2225572458,4068193,4,"Nenad Ugrešić"
"198","570769452",2334552037,4068193,3,"Uroš Pecikoza"
"199","570970655",2717977795,4068193,1,"S. Milošević"
"200","574264400",1974430315,4068193,1,"Katarina Ljubisavljević"
"201","574518681",2720527865,NA,4,"A. Kuzmanovic"
"202","575633877",341299672,NA,2,"Veljko Potkonjak"
"203","576012217",1741128548,4068193,4,"Saša Ranđelović"
"204","576012217",1993502165,4068193,2,"Mihail Arandarenko"
"205","576012217",2250661064,4068193,1,"Milojko Arsić"
"206","576012217",2287283912,4068193,3,"Branko Radulović"
"207","576012217",2678838639,4068193,5,"Irena Janković"
"208","577370390",2032518437,4068193,3,"Igor Petrović"
"209","577370390",2069414077,4068193,4,"Vladana Špica"
"210","577370390",2079046587,4068193,1,"Tatjana Pekmezović"
"211","577370390",2298550416,4068193,5,"Aleksandra Tomić"
"212","577370390",2418397359,4068193,6,"Vladimir S. Kostić"
"213","577370390",2608071863,4068193,2,"Milica Ječmenica-Lukić"
"214","577650647",2096676541,1331212208,1,"Marina Pepic"
"215","577812588",718257336,4068193,1,"Ismail Ajaj"
"216","577812588",734737378,4068193,7,"Aleksandar Marinković"
"217","577812588",1233339861,4068193,5,"Miloš Milčić"
"218","577812588",1926071228,4068193,3,"Milica Rančić"
"219","577812588",2036157878,4068193,4,"Dušan Mijin"
"220","577812588",2159809162,4068193,2,"Jasmina Markovski"
"221","577812588",2432542053,4068193,6,"Maja Jovanović"
"222","580850423",1969647918,4068193,1,"Jelena Obradovic"
"223","581114012",1965255765,NA,3,"O. Ciraj-Bjelac"
"224","581371955",2223466434,4068193,2,"Dušan Prodanović"
"225","581371955",2523249181,4068193,1,"Čedo Maksimović"
"226","585260960",2071812381,NA,3,"Srdjan V. Belosevic"
"227","585260960",2090039158,NA,2,"M. Sijercic"
"228","585260960",2678734084,NA,1,"Zarko M. Stevanovic"
"229","586732036",622908384,4068193,5,"Аleksandar Marinković"
"230","587641346",451971,34661156,1,"Grozdanka Gojkov"
"231","587641346",2108747012,34661156,3,"Aleksandra Gojkov Rajić"
"232","587641346",2798279114,34661156,2,"Aleksandar Stojanović"
"233","587719212",206281204,NA,3,"Dragana Maćešić-Petrović"
"234","587719212",2010696252,NA,1,"Aleksandra Đurić-Zdravković"
"235","587719212",2030750599,NA,2,"Mirjana Japundža-Milisavljević"
"236","593800569",2020477510,4068193,2,"N. Tadić"
"237","593800569",2078296955,4068193,5,"B. Grbić"
"238","593800569",2435290922,4068193,1,"S. Stojadinović"
"239","593800569",2462115915,4068193,6,"R. Vasilić"
"240","593800569",2625940012,4068193,4,"B. Stojadinović"
"241","593800569",2740853019,4068193,3,"N. Radić"
"242","594095636",703796968,4068193,3,"Bojana D. Ostojić"
"243","594095636",2101139703,4068193,1,"Bojana M. Francuski"
"244","594095636",2111272692,4068193,2,"Sladjana B. Novaković"
"245","594095636",2233264955,4068193,4,"Djordje D. Francuski"
"246","594095636",2286869388,4068193,5,"Goran A. Bogdanović"
"247","594326687",2113864024,4068193,3,"Dragoslav D. Šiljak"
"248","594326687",2113864024,16269868,3,"Dragoslav D. Šiljak"
"249","594326687",2786050683,4068193,2,"Milorad Stanojević"
"250","594326687",2786050683,16269868,2,"Milorad Stanojević"
"251","594326687",2786594605,4068193,1,"Srdjan S. Stanković"
"252","594326687",2786594605,16269868,1,"Srdjan S. Stanković"
"253","595349243",2515746671,NA,1,"Duško Savíc"
"254","595601537",2387117,4068193,3,"Marija Baranac-Stojanović"
"255","595601537",2006826819,4068193,2,"Jovana Aleksić"
"256","595601537",2134933130,4068193,1,"Milovan Stojanović"
"257","595685893",2652559385,4068193,7,"Sanja Živković"
"258","596923804",1969593934,4068193,2,"Slavoljub S. Dragićević"
"259","596923804",2154972190,4068193,3,"Boris P. Radić"
"260","598048260",2304385728,179964525,2,"Ernesto Paterniani"
"261","598469228",681340731,4068193,3,"Menka Petkovska"
"262","598469228",2145362760,NA,1,"Daliborka Nikolic"
"263","601839669",687123553,4068193,1,"Zeljko J Kamberovic"
"264","602162729",605802001,4068193,3,"Ivan O. Juranić"
"265","602162729",783515669,4068193,1,"Ilija N. Cvijetić"
"266","602162729",2014180539,4068193,4,"Tatjana Ž. Verbić"
"267","602162729",2020778555,4068193,6,"Branko J. Drakulić"
"268","606068950",2764909506,4068193,1,"Ranko R Nedeljkovic"
"269","607686226",2129094921,NA,1,"Столярова Анна Вячеславовна"
"270","609231293",1969262957,NA,1,"Зорин Евгений"
"271","611070058",2090396339,889315371,3,"Velibor Potrebic"
"272","611070058",2134655729,889315371,1,"Jonel Subic"
"273","611070058",2709378247,889315371,2,"Marijana Jovanovic"
"274","611719187",2142337989,NA,1,"Колмаков Виталий Борисович"
"275","615169925",1945880167,4068193,3,"Marija Radojcic"
"276","615169925",2022780976,4068193,2,"Iva Lukic"
"277","615169925",2046911912,4068193,4,"Miroslav Adzic"
"278","615169925",2509495697,4068193,5,"Nadja P. Maric"
"279","615169925",2589083503,4068193,1,"Milica J. Jovicic"
"280","615390107",562842685,4068193,3,"Vesna Spasojevic-Kalimanovska"
"281","615390107",732914986,4068193,6,"Zorana Jelic-Ivanovic"
"282","615390107",1829327662,NA,5,"Kristina Andjelkovic"
"283","615390107",2015350016,NA,4,"Dimitra Kalimanovska-Ostric"
"284","615390107",2056334322,4068193,1,"Jelena Joksic"
"285","615390107",2072152181,4068193,2,"Miron Sopic"
"286","616145572",2061648226,4068193,4,"Zoran Stevanović"
"287","618265290",2134655729,889315371,2,"Jonel Subić"
"288","619073989",2723241363,NA,1,"Фролов Илья Руфинович"
"289","619453293",68394963,4068193,9,"Maja Tolinacki"
"290","619453293",124507925,4068193,11,"Ilija Brceski"
"291","619453293",305236718,4068193,3,"Jelena Demenesku"
"292","619453293",716584904,1304155728,8,"Lidija Zolotarevski"
"293","619453293",721268310,4068193,1,"Marina Ninkov"
"294","619453293",1980158592,4068193,4,"Ivana Mirkov"
"295","619453293",2005485824,4068193,7,"Ilijana Grigorov"
"296","619453293",2018627355,4068193,12,"Milena Kataranovski"
"297","619453293",2063295991,4068193,10,"Dragan Kataranovski"
"298","619453293",2090977960,4068193,6,"Anja Petrovic"
"299","619453293",2322047859,4068193,5,"Dina Mileusnic"
"300","619453293",2460930083,4068193,2,"Aleksandra Popov Aleksandrov"
"301","619702142",2047991509,NA,2,"Mimica R. Milošević"
"302","619861515",2137805443,NA,1,"Селифонов Алексей"
"303","622740109",1991032999,4068193,1,"Tijana Marinković"
"304","622740109",2019525408,4068193,3,"Duško Borka"
"305","622740109",2798036945,4068193,2,"Ivan Radović"
"306","629393036",2478399384,NA,1,"Slobodan Marinković"
"307","629837777",1262316543,4068193,3,"Dobrila Škatarić"
"308","630392407",1993502165,4068193,1,"Mihail Arandarenko"
"309","630468154",2345878900,NA,1,"P Lokin"
"310","633327578",2681616358,NA,5,"Milena Kuehnast"
"311","635359828",270378964,4068193,7,"A. Sedmak"
"312","635359828",1993015598,4068193,1,"B. Medjo"
"313","635359828",2076166920,4068193,2,"M. Rakin"
"314","635359828",2102344789,NA,5,"M. Arsić"
"315","635879213",2636313181,NA,8,"Vojin Ivetić"
"316","635927216",2687919289,4068193,1,"Aleksandra Dukic"
"317","637324950",2906491663,59361560,2,"Idalianys Urquiola García"
"318","638540453",2016405907,4068193,1,"Gorana Krstić"
"319","642733091",168451733,NA,1,"Aleksandar V. Pejčev"
"320","642733091",218636857,NA,2,"Miodrag M. Spalević"
"321","644906346",1741128548,4068193,6,"Saša Ranđelović"
"322","644906346",1993502165,4068193,3,"Mihail Arandarenko"
"323","644906346",2016405907,4068193,1,"Gorana Krstić"
"324","644906346",2250661064,4068193,4,"Milojko Arsić"
"325","644906346",2287283912,4068193,5,"Branko Radulović"
"326","644906346",2678838639,4068193,7,"Irena Janković"
"327","644921890",1899194398,4068193,4,"Desanka Bogojević"
"328","644921890",2134914320,4068193,3,"Mirjana Mihailović"
