"","PaperId","AuthorId","AffiliationId","AuthorSequenceNumber","OriginalAuthor"
"1457","1583418179",2639373030,NA,1,"M. Šušić"
"1458","1583418468",2022974218,NA,5,"Vlada Radivojevic"
"1459","1583418468",2078091962,4068193,1,"Emil Jovanov"
"1460","1583418468",2183385468,4068193,2,"Dusan Starcevic"
"1461","1583687088",695232124,4068193,1,"Predrag Osmokrovic"
"1462","1583692444",381927271,NA,7,"J. Tresnjak‐Korica"
"1463","1583692444",2034615037,NA,5,"R. Pokrajac"
"1464","1583692444",2321091844,NA,8,"J. Andrejic"
"1465","1583692444",2432819143,NA,6,"B. Milovanovic"
"1466","1583692444",2436329965,NA,4,"N. Milic"
"1467","1583692444",2657005776,NA,3,"D. Trifunovic‐Zamaklar"
"1468","1583692444",2674658279,NA,9,"M. Zaja"
"1469","1583692444",2683406919,NA,1,"M. Zdravkovic"
"1470","1583771569",1125560156,NA,1,"Predrag Pejnovic"
"1471","1583771569",2624590463,NA,2,"Milan Markovic"
"1472","1583771569",2807059449,1312192358,3,"Srdjan Stankovic"
"1473","1583851124",2293008164,NA,1,"Pilar Tornos"
"1474","1584149698",2476410168,NA,1,"Darko Milinković"
"1475","1584173526",2008459785,4068193,5,"Darko Brodic"
"1476","1584173526",2056956767,4068193,4,"Vladimir Despotovic"
"1477","1584316863",2804979109,NA,1,"V. V. Kiselev"
"1478","1584673347",2139464766,NA,1,"Yris Kenelma Gonzalez"
"1479","1584816343",2614965972,NA,2,"R. Molina"
"1480","1584835680",2191759991,NA,1,"Josip Gugić"
"1481","1585403458",2806048736,NA,2,"P. Chiacchio"
"1482","1585724404",2920301926,121934306,1,"Vm Pinto-Plata"
"1483","1585819932",2331362476,4068193,2,"Suzana Zivković"
"1484","1585819932",2690677962,NA,3,"Katarina K. Jovanović"
"1485","1585838654",1134298380,NA,1,"K. Veljovic"
"1486","1585838654",1334496597,NA,6,"J. Lozo"
"1487","1585838654",1883169732,NA,2,"A. Terzic-Vidojevic"
"1488","1585838654",1953407526,NA,7,"M. Ostojic"
"1489","1585838654",1982537744,NA,5,"J. Begovic"
"1490","1585838654",2043092052,NA,4,"I. Strahinic"
"1491","1585838654",2111729160,NA,3,"M. Vukasinovic"
"1492","1585838654",2114062835,NA,8,"L. Topisirovic"
"1493","1585946872",1973300836,4068193,5,"B. D. Stojanovic"
"1494","1586047997",2097994412,4068193,1,"Miloš Đurić"
"1495","1586149445",2000036337,NA,1,"G. Markovic"
"1496","1586149445",2306849872,NA,2,"V. Acimovic-Raspopovic"
"1497","1587314154",2654094628,172820736,1,"Jenny Ruiz de la Peña"
"1498","1587868047",2013815520,138164181,1,"Florin Oprea"
"1499","1588105639",2303177518,NA,2,"Dijana Milosevic"
"1500","1588185007",424526197,NA,3,"Dubravka Franić-Mihajlović"
"1501","1588185007",2606556140,NA,2,"Vukojević Jelena"
"1502","1588217655",2320515255,4068193,1,"Milica N Dekleva"
"1503","1588261643",2764620083,NA,1,"Slobodanka Mitrovic"
"1504","1588376487",1237859792,4068193,1,"Jovan Dj. Golic"
"1505","1588398575",2255162445,NA,3,"M. Stojić"
"1506","1588398575",2668120168,NA,2,"Z. Šoškić"
"1507","1588398575",2806319326,NA,1,"B. BabićStojić"
"1508","1588464689",2039476953,1338511612,3,"Aleksandra Terzić"
"1509","1588464689",2808735000,1338511612,1,"Marko D. Petrović"
"1510","1588489323",1396184884,4068193,4,"Zoran Rakic"
"1511","1588489323",2292309388,4068193,1,"Ivan Dimitrijevic"
"1512","1588489323",2582211234,4068193,3,"Jelena Grujic"
"1513","1588489323",2609223467,4068193,2,"Branko Dragovich"
"1514","1588575795",2110512866,4068193,3,"V. Pavlovic"
"1515","1588575795",2265995024,152518017,1,"V. V. Mitic"
"1516","1588611181",2014701565,4068193,2,"Miroslav Nikolic"
"1517","1588619045",2035147539,4068193,1,"V. Dimitrijević"
"1518","1588619045",2687684996,4068193,2,"S. Vuković"
"1519","1588693492",695232124,4068193,2,"P. Osmokrovic"
"1520","1588693492",2047195190,4068193,1,"B. Loncar"
"1521","1588693492",2521802843,NA,3,"M. Stojanovic"
"1522","1588706215",1854243103,4068193,2,"Borislav Jeftenic"
"1523","1588706215",2163363208,4068193,1,"Aleksandar Nikolic"
"1524","1588763451",2273969821,4068193,1,"Mladen Djuric"
"1525","1588763451",2344934275,4068193,2,"Jovan Filipovic"
"1526","1588772122",2631824210,2802407485,5,"P. Valdes"
"1527","1588892383",2693796554,NA,4,"Kraguljac N"
"1528","1588892383",2717670998,NA,1,"Colović M"
"1529","1588898859",2001691032,NA,1,"Nataša Gavrilović"
"1530","1588898859",2638150316,NA,3,"Luka Č. Popović"
"1531","1588898859",2764648740,NA,2,"Edi Bon"
"1532","1588936350",2504904756,4068193,1,"Dusan Pavlovic"
"1533","1588958374",1984017612,4068193,3,"S. Prodanović"
"1534","1588958374",2637322492,NA,4,"N. Kravić"
"1535","1588958374",2650116625,NA,6,"V. Anđelković"
"1536","1588958374",2656471410,NA,5,"M. Babić"
"1537","1588958374",2689064484,NA,1,"V. Babic"
"1538","1588958374",2706879949,NA,2,"J. Vančetović"
"1539","1589004124",2629792412,NA,2,"L. J. Maurer"
"1540","1589004124",2656645610,NA,1,"I. M. Savic"
"1541","1589107831",2070164265,1306339040,1,"Igor S. Simic"
"1542","1589129743",222837960,1338511612,2,"Miodrag J. Mihaljević"
"1543","1589151098",2140591670,NA,1,"Ana Christina Albuquerque Zanatta"
"1544","1589273498",2035273782,4068193,4,"T. Cirkovic Velickovic"
"1545","1589309916",2058951476,4068193,2,"Nevena D. Stevanović"
"1546","1589309916",2071823028,4068193,1,"Snežana S. Milićev"
"1547","1589385327",681340731,4068193,1,"M. Petkovska"
"1548","1589385327",2167955324,4068193,2,"V. Zivkovic"
"1549","1589413204",1968028806,4068193,4,"V.B. Pavlovic"
"1550","1589413204",2584153453,4068193,6,"V. Pejovic"
"1551","1589413204",2646719036,4068193,5,"V.M. Pavlovic"
"1552","1589445616",2667544706,2801795740,1,"R Corcoy"
"1553","1589656532",1972954512,4068193,2,"Aleksandar Cosic"
"1554","1589740221",173385552,4068193,4,"M.M. Vrvić"
"1555","1589760554",2052820547,4068193,2,"Miodrag Ostojic"
"1556","1589766378",1945132460,NA,2,"M. Sarajlic"
"1557","1589766378",1994081035,NA,1,"Z. Jaksic"
"1558","1589766378",2054866923,NA,4,"D. Vasiljevic-Radovic"
"1559","1589766378",2424154703,NA,3,"M. Maksimovic"
"1560","1589785614",269391098,4068193,1,"Dragan I. Olcan"
"1561","1589785614",1966728603,4068193,2,"Branko M. Kolundzija"
"1562","1589804335",1984642244,4068193,4,"Sasa Dujko"
"1563","1589804335",2222055007,4068193,3,"Marija Radenovic-Radmilovic"
"1564","1589804335",2225182184,4068193,2,"Snjezana Dupljanin"
"1565","1589804335",2250438081,4068193,5,"Zoran Lj. Petrovic"
"1566","1589804335",2463538835,4068193,1,"Olivera Sasic"
"1567","1589806224",1880838622,NA,1,"Ksenija Janković"
"1568","1589806224",2007050245,4068193,3,"Srboljub J. Stanković"
"1569","1589806224",2022990362,NA,2,"Ljiljana Miličić"
"1570","1589806224",2624289414,NA,4,"Nenad Šušić"
"1571","1589812656",2074071838,4068193,1,"Verica Manojlovic"
"1572","1589812656",2922358156,4068193,2,"Viktor A Nedovic"
"1573","1589868825",2097543670,4068193,2,"Dj. Spasojević"
"1574","1589868825",2441100175,4068193,1,"S. Bukvić"
"1575","1589869959",2559162158,NA,1,"Ana D. Simic"
"1576","1589869959",2569738491,NA,2,"Miroslav D. Lutovac"
"1577","1590081845",2159804990,NA,2,"Jelisavka Bulatović"
"1578","1590095801",1577660473,861853513,2,"Guilhem Semerjian"
"1579","1590235358",1211557622,4068193,3,"Sandra Sipetic-Grujicic"
"1580","1590273951",1628035548,4068193,2,"Mladjen Ćurić"
"1581","1590273951",1984340587,NA,4,"Ilija Jovičić"
"1582","1590273951",2015538471,NA,3,"Miloš Lompar"
"1583","1590273951",2061944938,NA,1,"Djordje Romanić"
"1584","1590394425",2569738491,NA,2,"Miroslav D. Lutovac"
"1585","1590394425",2685461538,NA,1,"Božimir Mišković"
"1586","1590579638",1621228026,NA,1,"Zvonko Radosavljevic"
"1587","1590612504",2643848989,NA,1,"T. P. Grozdanov"
"1588","1590782822",2702124311,NA,1,"Jaume Sagristà-Sauleda"
"1589","1591099921",1997816667,NA,1,"Zoran Kadelburg"
"1590","1591099921",2261272152,NA,2,"Stojan Radenović"
"1591","1591118960",2307030183,NA,1,"Christopher Allen Rager"
"1592","1591492731",2081057428,4068193,2,"Jasmina Z Marković-Lipkovski"
"1593","1591510929",1628035548,4068193,2,"Mladjen Ćurić"
"1594","1591510929",1984340587,NA,3,"Ilija Jovičić"
"1595","1591510929",2015538471,NA,4,"Miloš Lompar"
"1596","1591510929",2061944938,NA,1,"Djordje Romanić"
"1597","1591574902",1966617519,NA,3,"Jozef Kratica"
"1598","1591627679",2921703096,NA,1,"Stevo Todorčević"
"1599","1591648487",348649584,4068193,1,"Iva Guranov"
"1600","1591648487",2016789449,4068193,3,"Milan Lečić"
"1601","1591648487",2074996006,4068193,2,"Aleksandar Ćoćić"
"1602","1592757675",2241744288,NA,3,"Magda Campins"
"1603","1593175279",360626191,NA,1,"M. Mikavica"
"1604","1593323180",701589296,1338511612,1,"L. Mancic"
"1605","1593323180",2429534918,NA,5,"Z. Marinkovic"
"1606","1593323180",2722596950,1338511612,6,"O. Milosevic"
"1607","1593352143",2918777045,39343248,2,"Michael Hintermüller"
"1608","1593534785",1237859792,4068193,3,"Jovan Golić"
"1609","1593640876",269198220,4068193,1,"Mihailo S. Jaćović"
"1610","1593640876",2468331871,4068193,2,"Jasna Djonlagić"
"1611","1593648676",686896735,NA,3,"B. Miočinović"
"1612","1593648676",2649018118,NA,2,"N. Petranović"
"1613","1593648676",2717909386,NA,1,"M. Šušić"
"1614","1593729123",2667871518,NA,3,"Olivier F. Roux"
"1615","1594708275",2436545923,181391015,1,"M. A. Pires"
"1616","1594838328",2619059424,58918642,3,"M. S. Dimitrijević"
"1617","1594838328",2656527048,31151848,4,"N. Andreev"
"1618","1594976966",257481985,159365519,1,"Nebojsa Bacanin"
"1619","1594976966",2303484734,159365519,2,"Milan Tuba"
"1620","1595058613",2049117059,4068193,5,"Jasmina Karic"
"1621","1595212499",1985212176,23732399,4,"Uvidelio Castillo"
"1622","1595212499",2157950593,23732399,1,"Gary Allan Strobel"
"1623","1595212499",2311391083,23732399,3,"David Ezra"
"1624","1595212499",2772593710,23732399,2,"Emilie Dirkse"
"1625","1595212499",2773170852,23732399,5,"Brian Phillips"
"1626","1595234843",2017498843,4068193,3,"Zoran Aleksic"
"1627","1595234843",2573149476,4068193,1,"Milijana Knezevic"
"1628","1595234843",2634917293,4068193,2,"Sanja Aleksic-Kovacevic"
"1629","1595240427",2249345555,4068193,6,"Lato Pezo"
"1630","1595303062",2631818667,NA,1,"V. V. Kiselev"
"1631","1595900653",2603997162,NA,9,"Mihajlo Mitrović"
"1632","1597039074",2046045255,2802669450,4,"I.G.N. Bayu Wirayudha"
"1633","1597204544",2098836696,4068193,2,"Mariana Seke"
"1634","1597302051",2050080931,4068193,4,"Aleksandra Mitovski"
"1635","1597400597",2148021753,NA,4,"Estela Gómez-Barojas"
"1636","1597756186",2892033323,861853513,1,"Giovanni Ferraro"
"1637","1597825325",156455509,4068193,1,"Tatjana Lutovac"
"1638","1597865903",2161720823,129771458,1,"Manoela Popescu"
"1639","1598583377",2065422149,1338511612,1,"Djordje Kadijevich"
"1640","1598613520",2126263041,4068193,1,"D. Cvetković"
"1641","1598613520",2295356168,4068193,2,"S. Simić"
"1642","1598654168",2039269422,4068193,1,"Elka Stefanova"
"1643","1598654168",2418397359,4068193,2,"Vladimir Kostic"
"1644","1598661848",2894005056,NA,1,"Dimitrios Dapontas"
"1645","1599208009",2434715114,134820265,4,"Francisco Hernández-Sandoval"
"1646","1599675282",2009012824,4068193,1,"Bosko S. Jovanovic"
"1647","1599874514",2268934565,NA,1,"Maja Cosic"
"1648","1599874514",2269617839,NA,2,"Milenko D. Djuric"
"1649","1599888745",2197816143,199691007,3,"Raul Porfirio de Almeida"
"1650","1600933649",2113802512,861853513,1,"Giuseppe De Giacomo"
"1651","1601315965",1868141198,4068193,1,"Sonja Vidojević"
"1652","1601315965",2660132802,NA,2,"Slobodan Ninković"
"1653","1601375250",2917902470,1312192358,1,"J. Petrović"
"1654","1601447906",2638150316,NA,3,"Luka Č. Popović"
"1655","1601631645",1617864158,4068193,6,"J. Crnjanski"
"1656","1601631645",2120692773,4068193,1,"S. Stanković"
"1657","1601631645",2239962412,4068193,2,"M. Milošević"
"1658","1601631645",2283852545,4068193,7,"P. Matavulj"
"1659","1601772124",2637557308,1313323035,1,"Edward S. Kazimirovsky"
"1660","1601942514",2167895323,4068193,7,"Nebojsa M. Lalic"
"1661","1601949928",2713569651,4068193,1,"J. Vranković"
"1662","1602293460",1237859792,4068193,1,"Jovan Dj. Golic"
"1663","1602310448",2155882980,4068193,1,"Drazen Draskovic"
"1664","1602310448",2222897666,4068193,2,"Sanja Vukicevic"
"1665","1602376740",944868098,NA,1,"Želimir Kešetović"
"1666","1602473620",106473226,4068193,4,"Maja Gruden-Pavlović"
"1667","1602489662",698554627,4068193,2,"Dragan Djuric"
"1668","1602489662",1811149645,4068193,3,"Vladan Devedžic"
"1669","1602524816",258141721,4068193,3,"Zeljko Obrenovic"
"1670","1602556221",1811149645,4068193,4,"Vladan Devedžić"
"1671","1602556221",2019398927,4068193,1,"Zoran Jeremić"
"1672","1602562539",2319183825,4068193,1,"Igor Bačkalov"
"1673","1602626177",2425596860,NA,2,"M. Todorović"
"1674","1602626177",2604166923,NA,3,"N. Kovačić"
"1675","1602626177",2640374877,NA,1,"N. Ikonomov"
"1676","1602698608",140070823,4068193,6,"Ratko M Radojicic"
"1677","1602698608",1870340106,NA,7,"Zorica S Saicic"
"1678","1602698608",1977928772,NA,3,"Vesna Stojiljkovic"
"1679","1602698608",2130589328,NA,2,"Ana Todorovic"
"1680","1602698608",2585822011,4068193,4,"Dragana Cvetkovic"
"1681","1602698608",2618899739,NA,1,"Snezana Pejic"
"1682","1602698608",2807571154,NA,8,"Snezana B Pajovic"
"1683","1602782275",1989789014,4068193,1,"Dragan B. Đurđević"
"1684","1602782275",2602551316,4068193,2,"Momčilo D. Miljuš"
"1685","1602793810",286942074,NA,2,"I. Reljin"
"1686","1602793810",2189212085,NA,3,"B. Reljin"
"1687","1602793810",2345085577,NA,1,"N. Kojic"
"1688","1602843412",1936385210,NA,4,"M. L. Kalezić"
"1689","1602843412",1983517546,NA,3,"G. Džukić"
"1690","1602924131",2615459887,4068193,2,"Siniša Vresćica"
"1691","1603155582",91530389,4068193,1,"Predrag Janičić"
"1692","1603176897",1969670978,4068193,2,"Dragan Gašević"
"1693","1603176897",2222988242,4068193,1,"Jelena Jovanović"
"1694","1603193607",2310326165,871961189,2,"N. M. Šišović"
"1695","1603193607",2478562621,871961189,1,"N. Konjević"
"1696","1603244172",1545611887,NA,3,"Isabella Torcicollo"
"1697","1603427378",2093548050,4068193,3,"P. Dragović"
"1698","1603427378",2476041782,4068193,1,"D. Marković"
"1699","1603427378",2670885780,4068193,2,"D. Veselinović"
"1700","1603429257",258141721,4068193,1,"Zeljko Obrenovic"
"1701","1603429257",2183385468,4068193,2,"Dusan Starcevic"
"1702","1603444999",2147719047,889315371,3,"Lana Ivanovic"
"1703","1603444999",2651941562,889315371,1,"Branko Katic"
"1704","1603444999",2919081763,889315371,2,"Drago Cvijanovic"
"1705","1603456912",73791184,4068193,4,"Milija Suknovic"
"1706","1603456912",761827189,4068193,1,"Boris Delibasic"
"1707","1603456912",2012495783,4068193,3,"Milan Vukicevic"
"1708","1603456912",2434913434,4068193,2,"Milos Jovanovic"
"1709","1603467822",1967981512,4068193,5,"Tatjana Atanasijević"
"1710","1603467822",1968284259,4068193,2,"Slobodan Nikolić"
"1711","1603467822",1975036792,4068193,4,"Danijela Djonić"
"1712","1603467822",1989858672,4068193,6,"Marija Djurić"
"1713","1603467822",2106718723,4068193,1,"Vladimir Živković"
"1714","1603467822",2420395898,4068193,3,"Dragan Babić"
"1715","1603551019",2039269422,4068193,1,"Elka Stefanova"
"1716","1603551019",2418397359,4068193,2,"Vladimir Kostic"
"1717","1603551134",2289872227,NA,2,"Dario Simicevic"
"1718","1603551134",2346044762,NA,1,"Snezana Stetic"
"1719","1603551134",2552407876,4068193,3,"Sara Stanic"
"1720","1603556700",269391098,4068193,2,"Dragan I. Olcan"
"1721","1603556700",1217383808,NA,1,"Branko Lj. Mrdakovic"
"1722","1603556700",1966728603,4068193,3,"Branko M. Kolundzija"
"1723","1603600382",2619059424,NA,1,"Milan S. Dimitrijević"
"1724","1603612656",1632364701,NA,2,"Miomir Vukobratovic"
"1725","1603612656",2136636686,NA,1,"Dusko Katic"
"1726","1603656694",2037385756,4068193,4,"Vuk Maksimović"
"1727","1603862065",2656763850,NA,1,"Maricel Bello Vega"
"1728","1604066430",2221168694,4068193,2,"Marina Dobrota"
"1729","1604066430",2336492751,4068193,1,"Milan Dobrota"
"1730","1604128649",2021652723,861853513,4,"Guido Caldarelli"
"1731","1604355947",244625973,861853513,1,"Giovanni Amelino-Camelia"
"1732","1604908350",2332464233,1306430637,1,"Ar Glanville"
"1733","1605037081",2605966131,4068193,5,"Dušan Vudragović"
"1734","1605068268",2026645915,4068193,1,"Mirjana Stajić"
"1735","1605102408",1964658136,4068193,5,"Anita Grgurevic"
"1736","1605102408",1999158621,4068193,2,"Srdjan Stepanovic"
"1737","1605102408",2146162932,4068193,4,"Jasmina Trajkovic"
"1738","1605102408",2526999347,4068193,1,"Ivana Cirkovic"
"1739","1605168965",2606986969,NA,4,"M Alberola"
"1740","1605283990",641256912,4068193,2,"Nebojsa Jovic"
"1741","1605283990",1238332965,4068193,1,"Ruzica Kravljanac"
"1742","1605283990",2066652317,4068193,3,"Milena Djuric"
"1743","1605283990",2079046587,4068193,5,"Tatjana Pekmezovic"
"1744","1605283990",2144233204,4068193,4,"Borisav Jankovic"
"1745","1605301465",2038541043,1304155728,3,"V. Dragojevic‐Simic"
"1746","1605301465",2051878728,1304155728,2,"S. Dobric"
"1747","1605301465",2634489861,NA,1,"M. M. Miljkovic"
"1748","1605494191",1972234555,NA,1,"Marijana Tadic"
"1749","1605551866",2312721826,861853513,1,"Fabrizia Giuliani"
"1750","1605748712",2504625927,NA,1,"Vladan Radovanović"
"1751","1605800540",109997173,4068193,7,"Natalija Krstić"
"1752","1605800540",1266466101,4068193,8,"Katarina Anđelković"
"1753","1605800540",2049916173,4068193,6,"Dušan Sladić"
"1754","1605800540",2106260518,4068193,4,"Marina Milenković"
"1755","1605800540",2307650386,4068193,1,"Milica Milenković"
"1756","1605800540",2344668216,4068193,5,"Božidar Čobeljić"
"1757","1605838461",2639423965,1331164456,1,"B.M. Zrnic"
"1758","1605919320",1267754313,4068193,2,"Željko Đurišić"
"1759","1605919320",1951306200,4068193,3,"Mileta Žarković"
"1760","1605919320",2203874037,4068193,1,"Iva Babić"
"1761","1605952021",2483840860,NA,3,"Berengué Iglesias"
"1762","1607261522",2619059424,NA,5,"Milan S. Dimitrijević"
"1763","1607261522",2638150316,NA,4,"Luka Č. Popović"
"1764","1607888834",2081936405,1304155728,12,"Viktorija Dragojevic Simic"
"1765","1607888834",2121779814,1304155728,10,"Aleksandra Kovacevic"
"1766","1607923869",2257287663,4068193,2,"Biljana Pesalj"
"1767","1607932998",2342078425,4068193,5,"Aleksandra Dimitrijevic"
"1768","1608148753",1968041439,4068193,2,"K. Isakovicacute"
"1769","1608148753",2204684912,4068193,1,"B. D. Jankovicacute"
"1770","1608154870",2635069903,NA,3,"Mayra Fariñas Pontigo"
"1771","1608545110",2047585659,NA,2,"Miquel Bruguera"
"1772","1608617983",1846484714,NA,3,"Ž. Višnjić-Jeftić"
"1773","1608617983",1865720431,NA,2,"I. Jarić"
"1774","1608617983",1963763693,NA,4,"S. Skorić"
"1775","1608617983",2115846330,NA,5,"G. Cvijanović"
"1776","1608617983",2124916961,NA,7,"M. Lenhardt"
"1777","1608617983",2165664267,NA,6,"Z. Gačić"
"1778","1608617983",2310726917,NA,1,"M. Smederevac-Lalić"
"1779","1608620966",241582331,4068193,4,"Dejan M. Gvozdic"
"1780","1608620966",1617864158,4068193,2,"Jasna V. Crnjanski"
"1781","1608620966",2133983271,4068193,1,"Marko M. Krstic"
"1782","1608620966",2228498779,4068193,3,"Angelina R. Totovic"
"1783","1608743794",2630738451,NA,2,"M. Ostojic"
"1784","1608743794",2653608646,NA,6,"S. Stojkovic"
"1785","1608743794",2657222027,NA,4,"A. Djordjevic‐Dikic"
"1786","1608743794",2663434068,NA,3,"B. Beleslin"
"1787","1608743794",2663795409,NA,10,"G. Stankovic"
"1788","1608743794",2682904697,NA,9,"Z. Petrasinovic"
"1789","1608743794",2683107304,NA,7,"M. Nedeljkovic"
"1790","1608743794",2684171986,NA,5,"J. Stepanovic"
"1791","1608743794",2692443034,NA,1,"I. Nedeljkovic"
"1792","1608743794",2717904141,NA,8,"V. Giga"
"1793","1608797596",2435971776,NA,5,"Mikhaĭlovskaia Ie"
"1794","1609327472",2284844470,4068193,1,"S. Milošević"
"1795","1609327472",2723696636,4068193,2,"A. Chernoutsan"
"1796","1609369574",1849468398,4068193,5,"A. Neskovic"
"1797","1609369574",2056514602,4068193,4,"N. Neskovic"
"1798","1610084942",286942074,1312192358,2,"Irini Reljin"
"1799","1610084942",2568963987,1312192358,3,"Branimir Reljin"
"1800","1610629026",2125084739,NA,3,"Zoran Simić"
"1801","1610629026",2619059424,NA,1,"Milan S. Dimitrijević"
"1802","1610634284",2674521138,4068193,1,"M. Tadić"
"1803","1610931371",388830844,861853513,5,"G. Pollifrone"
"1804","1612011462",2695784521,NA,1,"Gabriel Murariu"
"1805","1612252611",2777826252,NA,1,"P. Picozza"
"1806","1612377787",2053453530,4068193,1,"Maja Radetić"
"1807","1612902708",2441826063,NA,1,"M.Z. Markovic"
"1808","1613177676",2158462672,NA,1,"Mirjana Bozic"
"1809","1613177676",2292565888,NA,2,"Dusan Arsenovic"
"1810","1613297483",2142034658,NA,1,"M. Eric"
"1811","1613302801",1839933785,NA,1,"Milovan Suvakov"
"1812","1613669559",2130460694,NA,1,"Dejan M. Novaković"
"1813","1614773185",2281052647,NA,2,"P M Nikolic"
"1814","1614773185",2682533834,NA,3,"P Mihailovic"
"1815","1614773185",2684119959,NA,1,"Z V Popovic"
"1816","1614857576",803631336,4068193,1,"Ivan Glišović"
"1817","1614857576",2085934587,4068193,2,"Boško Stevanović"
"1818","1614857576",2583230040,4068193,3,"Marija Todorović"
"1819","1614930098",2705621547,4068193,2,"N. Konjevic"
"1820","1615059569",2578318906,NA,1,"R K Janev"
"1821","1615059569",2617134589,NA,2,"P S Krstic"
"1822","1615059569",2707614592,NA,3,"M J Rakovic"
"1823","1615142040",2661663309,NA,2,"N.B. Aleksic"
"1824","1615514113",11925485,4068193,1,"Miroslava Unkašević"
"1825","1615514113",2250335509,4068193,2,"Ivana Tošić"
"1826","1616941960",2125084739,NA,4,"Zoran Simić"
"1827","1616941960",2619059424,NA,3,"Milan S. Dimitrijević"
"1828","1616978591",4056719,NA,1,"Milan M. Cirkovic"
"1829","1617169910",2690699867,NA,1,"Ljubivoje M. Popović"
"1830","1617170014",1967924243,NA,2,"Alexandre Lima Nepomuceno"
"1831","1617345334",2222988242,4068193,3,"Jelena Jovanovic"
"1832","1617366811",566345948,4068193,4,"D.S. Belić"
"1833","1617366811",1820436624,4068193,3,"G.B. Poparić"
"1834","1617366811",2705512359,4068193,2,"M. Vojnović"
"1835","1617366811",2716735207,4068193,1,"M.M. Ristić"
"1836","1617426389",2096107658,4068193,1,"Lazar Lazić"
"1837","1618858155",2569119115,122411786,1,"Milan B. Mijić"
"1838","1619083754",1736347471,4068193,1,"Nemanja Zorić"
"1839","1619083754",2080233816,4068193,4,"Slobodan Stupar"
"1840","1619083754",2089556216,4068193,3,"Zoran Mitrović"
"1841","1619083754",2182386145,4068193,2,"Aleksandar Simonović"
"1842","1619088156",691038414,4068193,1,"Dragan V. Redzic"
"1843","1619568620",1094357652,NA,4,"G. Isić"
"1844","1619568620",2052300094,NA,1,"S. Savić-Šević"
"1845","1619568620",2076119842,NA,3,"R. Gajić"
"1846","1619568620",2344321230,NA,2,"D. Pantelić"
"1847","1619673700",2312175978,4068193,1,"S. Samurović"
"1848","1619996433",1970258244,NA,1,"Zoran R. Mijić"
"1849","1619996433",1982623867,NA,3,"Slavica F. Rajšić"
"1850","1619996433",2011518909,NA,5,"Velibor T. Novaković"
"1851","1619996433",2096107658,NA,2,"Lazar A. Lazić"
"1852","1619996433",2920453637,NA,4,"Mirjana D. Tasić"
"1853","1620363606",1989768456,4068193,1,"Z. Urošević"
"1854","1620363606",2059896356,4068193,4,"G. Lukatela"
"1855","1620363606",2425679752,4068193,3,"M. Savić"
"1856","1620689760",1446989411,NA,3,"M. Romčević"
"1857","1620689760",2177053834,NA,1,"N. Romčević"
"1858","1620689760",2730770613,NA,2,"R. Kostić"
"1859","1620689760",2825126384,NA,4,"B. Hadžić"
"1860","1620732543",2569738491,NA,1,"Miroslav D. Lutovac"
"1861","1620842400",2058865964,NA,1,"Z. Bojkovic"
"1862","1620842400",2189212085,4068193,3,"B. Reljin"
"1863","1620842400",2272706178,4068193,2,"A. Samcovic"
"1864","1621010288",2347563308,4068193,1,"V Milosavljevi"
"1865","1621010288",2516499830,NA,3,"M S Dimitrijevi"
"1866","1622648634",2286761233,4068193,1,"Mirjana Drenovak-Ivanovic"
"1867","1623531524",1965019146,NA,1,"V. V. Klimentov"
"1868","1624029693",1981115805,4068193,3,"Gordana Tomic"
"1869","1624029693",2079046587,4068193,2,"Tatjana Pekmezovic"
"1870","1624029693",2176128898,4068193,1,"Aleksandra M. Pavlovic"
"1871","1624029693",2179055241,4068193,4,"Jasna Zidverc Trajkovic"
"1872","1624029693",2303254734,4068193,5,"Nada Sternic"
"1873","1624248411",2033487944,4068193,1,"Goran Belojevic"
"1874","1624296020",1894207510,NA,2,"D. Tanasković"
"1875","1624296020",1994081035,NA,1,"Z. Jakšić"
"1876","1624475784",2694541733,NA,5,"I. Bradaric"
"1877","1624668242",2631975913,4068193,3,"D. Tanaskovic"
"1878","1624668242",2633200129,4068193,2,"M. M. Radonjic"
"1879","1624668242",2716257826,4068193,1,"N. Lazarevic"
"1880","1624668242",2779759271,4068193,6,"Z. V. Popovic"
"1881","1624681350",2638157767,NA,1,"Danail Brezov"
"1882","1624941075",2008459785,4068193,1,"Darko Brodić"
"1883","1624987297",151753284,NA,5,"M.D. Dramićanin"
"1884","1624987297",1975085991,NA,4,"I. Zeković"
"1885","1624987297",2663082467,NA,1,"R. Krsmanović"
"1886","1624987297",2676358115,NA,2,"Ž Andrić"
"1887","1624987297",2703830414,NA,3,"M. Marinović-Cincović"
"1888","1624998914",2399706182,142263535,2,"Vidan Hadzi-Vidanovic"
"1889","1625035023",2609314015,NA,2,"D. Markusev"
"1890","1625300014",2006312322,NA,1,"Z. Radičević"
"1891","1625300014",2110093617,NA,2,"Lj. Jeličić Dobrijević"
"1892","1625300014",2698144785,NA,3,"M. Subotić"
"1893","1625411718",2771504349,861853513,1,"E. De Angelis"
"1894","1625935606",2711756401,NA,1,"D. Jovanović"
"1895","1625950065",1382238262,4068193,2,"Srdjan Rusov"
"1896","1625950065",2000970504,NA,1,"Marko Djukić"
"1897","1625950065",2089556216,4068193,3,"Zoran Mitrović"
"1898","1625950065",2462409167,4068193,4,"Aleksandar Obradović"
"1899","1625992508",2574377998,NA,1,"A. R. Milosavljević"
